                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     150                                      725                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.3932169370012851E+007                  9.0626804585544544E+005                  4.6212992180212868E+003                  4.7041978662811879E-001                  1.0699605695502858E+000                 -2.2401571016497868E+000                  6.9999358687464941E-001                  3.6210254799210398E-005                  2.7997020272740059E-001                  3.4468825019700403E-003                  1.0103437427821374E-003                  9.3805276452678700E-003                  2.0850244238750353E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9999934022685062E-001                  3.0457396001799433E-005                  2.7997020237372100E-001                  3.4468833402309237E-003                  1.0103427649124947E-003                  9.3805276451520408E-003                  2.0850244238750362E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1076657222336975E+004                  4.6787253752489761E+007                  2.1257609233825245E+010                  6.0677612406597149E-003                  6.0677612406597097E-003                  0.0000000000000000E+000                  2.4334876916037455E-004                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.3966582811111756E+014                                "r26.4.1"                               "gfortran"                                 "13.1.0"                  "aarch64-macos-23.10.1"                                 "CRMATH"                               "20260702"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                  2.9367773253188390E-002                  3.6651157643514494E+000                 -6.4462141933151917E+000                  5.0206105584202536E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.2542792930500024E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                  2.9367307746507094E-002                  3.6659084213182354E+000                 -6.4438634880061540E+000                  5.0237858826825512E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.2828126364478109E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999775002E-001                  2.9366729002117922E-002                  3.6667941268821962E+000                 -6.4412833655124189E+000                  5.0272870224357984E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.3143091469951775E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999650002E-001                  2.9366153683535196E-002                  3.6681291883141309E+000                 -6.4374714013648120E+000                  5.0324863997012228E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.3611872987032725E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999400002E-001                  2.9365013094985865E-002                  3.6708258561425464E+000                 -6.4300548801610855E+000                  5.0427021648134582E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.4535815424425673E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999998900002E-001                  2.9362770516988906E-002                  3.6772289951434263E+000                 -6.4137420278067285E+000                  5.0656444742109654E+000                  6.9999999427825543E-001                  2.8000000572174466E-001                  1.9999999999999907E-002                  5.6624485069618020E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999997650002E-001                  2.9357370611277418E-002                  3.6844211547039385E+000                 -6.3978554310452482E+000                  5.0889519604868001E+000                  6.9999999368923260E-001                  2.8000000631076749E-001                  1.9999999999999907E-002                  5.8735462604277891E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999997025002E-001                  2.9354767566800041E-002                  3.6892808951527187E+000                 -6.3879821167911768E+000                  5.1038235015933093E+000                  6.9999999368923260E-001                  2.8000000631076749E-001                  1.9999999999999907E-002                  6.0086889090408447E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999996400013E-001                  2.9352222987464965E-002                  3.6942022232597669E+000                 -6.3786520192363811E+000                  5.1182029439262235E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  6.1392534165281111E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.9999999995775002E-001                  2.9349732447868631E-002                  3.6991640634866636E+000                 -6.3698124236984146E+000                  5.1321218177505417E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  6.2655709845550720E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.9999999995150002E-001                  2.9347292046543936E-002                  3.7041422732912346E+000                 -6.3614108265186333E+000                  5.1456087168645146E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  6.3880385678569264E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.9999999994525002E-001                  2.9344898362054155E-002                  3.7091132536172977E+000                 -6.3533978582497719E+000                  5.1586896522703327E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  6.5070715004098980E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  9.9999999993899991E-001                  2.9342548398898795E-002                  3.7165082205488287E+000                 -6.3420088721542838E+000                  5.1776011253996499E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  6.6800831320616799E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  9.9999999992650002E-001                  2.9337970012370207E-002                  3.7262245994223337E+000                 -6.3278671851378370E+000                  5.2016008288138718E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  6.9013293666806576E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  9.9999999991399990E-001                  2.9333538170223088E-002                  3.7333826427184658E+000                 -6.3179454641254811E+000                  5.2187691501791047E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  7.0609155928812962E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  9.9999999990775001E-001                  2.9331372249962920E-002                  3.7380966065465717E+000                 -6.3116316088355111E+000                  5.2298490952069656E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  7.1643876820930867E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  9.9999999990150001E-001                  2.9329237558767433E-002                  3.7427755047274407E+000                 -6.3055535809112966E+000                  5.2406535909419603E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  7.2654276354215167E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  9.9999999989525001E-001                  2.9327132504042692E-002                  3.7474313346735011E+000                 -6.2997107145709634E+000                  5.2511960034445497E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  7.3639018606022616E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  9.9999999988900001E-001                  2.9325055550428261E-002                  3.7526567449232497E+000                 -6.2934190723546619E+000                  5.2627583581635937E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  7.4714330781896385E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  9.9999999988118748E-001                  2.9322496657452572E-002                  3.7584781117567281E+000                 -6.2867906224080246E+000                  5.2752546890549912E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  7.5864203004648340E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  9.9999999987337496E-001                  2.9319976479020092E-002                  3.7672279236334756E+000                 -6.2775085460261515E+000                  5.2933502265910795E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  7.7504227173244510E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  9.9999999985774990E-001                  2.9315042578474670E-002                  3.7790193640222070E+000                 -6.2663654133652562E+000                  5.3163623523764212E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  7.9519989332318882E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  9.9999999984212506E-001                  2.9310233499900883E-002                  3.7878115197115836E+000                 -6.2587185414048525E+000                  5.3328557147675451E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  8.0933549713691815E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  9.9999999983431254E-001                  2.9307870869637733E-002                  3.7935941974608638E+000                 -6.2538786607081498E+000                  5.3435135013452166E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  8.1841185955020608E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  9.9999999982650001E-001                  2.9305534384996890E-002                  3.8021303346483020E+000                 -6.2469554373550329E+000                  5.3590255977414083E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  8.3157246003641713E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  9.9999999981087506E-001                  2.9300935208179224E-002                  3.8104146884095087E+000                 -6.2403157410568451E+000                  5.3740033122870479E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  8.4439293049096456E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  9.9999999980306253E-001                  2.9298670455871662E-002                  3.8157955100910299E+000                 -6.2360278268708944E+000                  5.3837091728125879E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  8.5277727439323485E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  9.9999999979525001E-001                  2.9296427919183392E-002                  3.8210421781196113E+000                 -6.2318191490224102E+000                  5.3932030484545450E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  8.6108766698566882E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  9.9999999978743748E-001                  2.9294206975354568E-002                  3.8261486638130457E+000                 -6.2276749137978200E+000                  5.4024940037984193E+000                  6.9999999347279507E-001                  2.8000000652720497E-001                  2.0000000000000018E-002                  8.6934997212337910E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
