                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      701                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.4669186468905091E+003                  1.2222591014209045E+000                  1.8459448202176867E+000                 -4.0635549310820132E+000                  7.0000000000000018E-001                  2.9797635251138448E-005                  2.7997020236474890E-001                  3.4468833607861297E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999984E-001                  2.9797635251138425E-005                  2.7997020236474884E-001                  3.4468833607861284E-003                  1.0103427409336066E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5100659277926541E+004                  1.0437558282944327E+007                  8.1815713119867697E+009                  1.1866327435314425E-005                  1.1866327435314420E-005                  0.0000000000000000E+000                  4.7485859318064543E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                                "r26.4.1"                               "gfortran"                                 "13.1.0"                  "aarch64-macos-23.10.1"                                 "CRMATH"                               "20260702"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                  2.6621871476511372E-001                  3.6500768561893469E+000                 -6.6754215117466389E+000                  4.7766429321956911E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.0987769580891107E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                  2.6621856109834691E-001                  3.6502317297335569E+000                 -6.6749517195573267E+000                  4.7772733436278534E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.1021323114868096E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999775002E-001                  2.6621836922233538E-001                  3.6504040394166202E+000                 -6.6744310204653319E+000                  4.7779727304263639E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.1058554986973819E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999650002E-001                  2.6621817757598187E-001                  3.6506628132649359E+000                 -6.6736523666882039E+000                  4.7790197051983743E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.1114314964005033E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999400002E-001                  2.6621779496911235E-001                  3.6511816381023077E+000                 -6.6721038071040599E+000                  4.7811061203870713E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.1225506226224632E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999998900002E-001                  2.6621703247601247E-001                  3.6523978379574253E+000                 -6.6685343142913656E+000                  4.7859358263362113E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.1483322880148544E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999997650002E-001                  2.6621514182917166E-001                  3.6541572346696847E+000                 -6.6635481932465517E+000                  4.7927436646372206E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.1847027728672317E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999996400013E-001                  2.6621327274038509E-001                  3.6568231137277198E+000                 -6.6562891942497560E+000                  4.8027595860735026E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.2384050055093671E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999993899991E-001                  2.6620959645475284E-001                  3.6622555169354176E+000                 -6.6425299699777112E+000                  4.8221246425534527E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.3426940999535814E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.9999999988900001E-001                  2.6620247290900600E-001                  3.6683478143610473E+000                 -6.6287494576071362E+000                  4.8421739600821416E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.4505117024050100E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.9999999985774990E-001                  2.6619815957709597E-001                  3.6730940562944472E+000                 -6.6188026577352019E+000                  4.8569908781577507E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.5304897588538332E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.9999999982650001E-001                  2.6619394378804323E-001                  3.6802747610774857E+000                 -6.6048305395854472E+000                  4.8783102935650335E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.6459750984089958E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  9.9999999976400000E-001                  2.6618577880437116E-001                  3.6876027740841462E+000                 -6.5919832366651239E+000                  4.8986334264960902E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.7554949809420143E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  9.9999999973275000E-001                  2.6618181514600636E-001                  3.6924895036804712E+000                 -6.5839174851192892E+000                  4.9116728173951447E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.8259286544583841E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  9.9999999970150000E-001                  2.6617792431610043E-001                  3.6973746237921512E+000                 -6.5762214337820986E+000                  4.9243325416636106E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.8943654347247263E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  9.9999999967024988E-001                  2.6617410172570755E-001                  3.7022405742173499E+000                 -6.5688566442004115E+000                  4.9366340894729523E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.9610027453302241E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  9.9999999963900010E-001                  2.6617034331405542E-001                  3.7094638301215337E+000                 -6.5583495364165305E+000                  4.9544573714494780E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.0580511312815652E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  9.9999999957649999E-001                  2.6616300588563596E-001                  3.7189077844394820E+000                 -6.5452138175737362E+000                  4.9771395188347274E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.1827306976067430E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  9.9999999951399998E-001                  2.6615588670777107E-001                  3.7281078099795226E+000                 -6.5329394310272964E+000                  4.9986969800725394E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.3026955179977877E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  9.9999999945149987E-001                  2.6614896558556567E-001                  3.7348573318763805E+000                 -6.5242467509864541E+000                  5.0141916401308277E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.3897301809659645E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  9.9999999942025009E-001                  2.6614557348037338E-001                  3.7393024363197824E+000                 -6.5186919604286375E+000                  5.0242228840207490E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.4462669862852671E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  9.9999999938899997E-001                  2.6614222440722962E-001                  3.7459176659582543E+000                 -6.5107242100814116E+000                  5.0388486980530098E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.5286369813327338E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  9.9999999932649997E-001                  2.6613564780210375E-001                  3.7547889394233365E+000                 -6.5008812591187084E+000                  5.0576148759973760E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.6325031949466666E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  9.9999999926399996E-001                  2.6612921828545905E-001                  3.7638517374606320E+000                 -6.4920029922887004E+000                  5.0756046744448122E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.7282322078130104E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
